0.071674,1505.3,2410.4,4.8444,-0.050834,1.0731,-0.9608,0.066192,-0.0083677,-0.28526,-0.21572,-0.5143,0.40967,-0.6655,0.20043,0.39093,448.13,0.037563,42.088,0.15025,0.12183,1046.5,0
0.072831,1024.2,1814.2,5.3569,0.18899,1.1401,-1.4568,-0.19098,0.12365,-0.28528,0.050358,-0.98076,0.32777,-0.3484,0.26107,0.62098,530.63,0.024763,41.499,0.10725,0.012173,943.92,0
0.028191,2114.3,2700.4,4.3804,-0.28785,1.7454,0.26086,-0.23774,-0.84415,-0.22386,0.14895,-0.59138,0.20748,-0.39035,0.41759,0.58184,450.63,0.094311,22.961,0.24692,0.080318,1395,0
0.047964,1174.9,2102.9,5.1434,-0.12044,0.92221,-0.76868,0.11277,-0.045872,0.045495,-0.19968,-1.0955,0.37215,-0.36087,0.33166,0.62537,751.25,0.03278,41.546,0.12984,0.37203,978.24,0
0.050802,3897.5,6347.6,2.9212,0.45359,1.4245,0.85519,0.17976,-0.34327,0.044388,0.092106,-0.53474,0.08643,-0.24615,-0.051645,0.49513,744.38,0.099765,9.1194,0.34249,1.0481,1897.1,0
0.045413,2275.1,3290.5,4.1076,-0.72047,0.56294,0.086903,0.36386,-0.4749,-0.074938,-0.42398,-0.60633,0.63964,-0.51977,-0.11429,0.4551,580.63,0.053415,24.657,0.26226,0.30492,1390.2,0
0.034192,3416.4,5162.6,3.809,-0.23627,-0.16653,-0.19284,0.22761,-0.25319,-0.015664,-0.4133,-0.44725,0.5648,0.056647,-0.14286,0.37871,1088.1,0.068669,11.403,0.26359,0.33265,1794.4,0
0.049699,3454.7,4766.2,3.5231,-0.33904,-0.052763,0.048562,-0.11523,-0.84261,-0.31612,-0.37003,-0.06708,0.85692,-0.13155,-0.26264,0.25136,1368.8,0.057152,10.981,0.29102,0.26808,1841.9,0
0.054772,2186.3,2777.1,4.1754,-1.1701,1.5349,0.32374,0.31041,-0.70869,-0.63573,0.10604,-0.87746,0.60859,-0.50904,-0.25548,0.16101,965.63,0.0328,29.22,0.29908,0.68239,1281.2,0
0.035581,7005,8328.6,2.6241,0.37835,0.89935,0.70771,-0.0027738,-0.52247,-0.28938,-0.29747,0.13472,0.20531,-0.41902,-0.22759,0.27452,821.88,0.12625,5.2827,0.43131,0.58789,2680.6,0
0.030445,4055.6,6217.7,2.1267,0.44857,2.1667,1.2386,-0.16754,-0.6826,-0.038101,0.19377,-0.55074,0.45745,-0.2789,0.14468,0.24062,503.13,0.097774,9.836,0.44807,0.5793,2066.5,0
0.045284,1917.8,2428.5,4.0343,-0.63679,0.81472,0.88029,0.35082,-0.79824,-0.60346,0.11278,-0.61375,0.20805,-0.18138,-0.14312,0.22946,614.38,0.04071,24.762,0.26199,0.51633,1279.3,0
0.042068,2283.2,3284.5,3.8299,-0.57387,2.1205,0.70369,0.19706,-1.2589,-0.40321,0.17306,-0.52106,0.18403,-0.50647,0.022651,0.38798,561.88,0.082113,25.524,0.31653,0.15276,1433,0
0.042687,2344.4,3711.1,3.9239,-0.10088,0.61889,0.37562,0.36819,-0.55562,-0.29362,-0.59053,-0.45715,0.2989,-0.57153,-0.094469,0.32048,1164.4,0.059976,15.522,0.23159,0.65029,1470.8,0
0.050738,3764.3,5898.1,3.4276,0.070705,0.34655,0.68879,0.38638,-0.64066,-0.22178,-0.10775,-0.56752,-0.095513,-0.21009,-0.24959,0.21892,1128.8,0.10707,10.794,0.31201,0.59838,1879,0
0.041373,1726,1925.2,5.0905,-1.2693,1.296,0.499,0.39062,-1.2304,-0.86179,0.23921,-0.63874,0.61843,-0.10634,0.22602,0.034927,473.12,0.029241,46.833,0.22144,0.61208,1076.5,0
0.040442,3685.5,4393.4,2.5308,0.42892,1.9603,0.7262,-0.24604,-0.65702,-0.00073108,-0.051665,-0.572,0.57111,-0.37649,-0.10541,0.25738,551.25,0.060764,10.565,0.38339,0.37436,1767,0
0.047563,1480.4,2207.2,4.8118,0.08999,0.96885,-0.3245,-0.075938,-0.41269,0.037769,0.0044653,-0.70467,0.60548,-0.23153,0.071827,0.51063,1011.9,0.034487,36.271,0.14774,0.31367,1006.7,0
0.034324,4155.9,6473.4,3.5458,0.49431,0.03537,-0.11872,-0.29852,-0.57942,0.097584,-0.37766,-0.30608,0.32408,-0.25963,0.42871,0.46076,1046.3,0.076364,8.1919,0.29823,0.32716,1963.7,0
0.047874,2345.1,3055,3.8119,-0.149,1.4271,0.6912,-0.26971,-0.59245,-0.59818,0.15881,-0.23195,0.36069,-0.7213,0.17768,0.3082,770,0.079091,23.311,0.26996,0.21625,1398.4,0
0.056378,3752.8,5855,3.2855,-0.025786,0.83409,0.69847,-0.46306,-0.69492,0.048529,0.087941,0.075378,0.11257,-0.57045,0.17361,0.13593,1765.6,0.072382,9.9531,0.37165,0.70863,1926.9,0
0.050816,2127.7,2749.5,4.5079,-1.0913,0.86949,0.12725,0.034658,-0.60941,-0.39856,-0.049396,-0.44253,0.43838,-0.14114,-0.11658,0.28596,1687.5,0.055662,19.276,0.2631,0.20805,1459,0
