0.046992,5582.5,6774.9,2.3,0.81939,-0.038261,-0.68644,0.5129,-0.011137,-0.54325,-0.20769,0.062134,0.40338,0.48343,0.49603,-0.11969,1445.6,0.052957,6.1255,0.41758,0.19198,2507.1,0
0.084376,2746.8,3145.2,3.7399,-1.4926,2.2503,-0.24297,-0.26279,0.11793,-0.52144,0.10156,-0.52491,0.077755,0.60853,0.04001,0.033253,345,0.042036,28.099,0.43495,0.29468,1529.1,0
0.10893,3099.4,3277.8,2.8032,-1.0374,3.0475,0.31638,-0.11474,-0.20506,-0.48266,0.41113,-0.46022,-0.26701,0.24344,-0.014857,0.20225,413.12,0.021421,19.019,0.53084,1.3661,1697.7,0
0.1047,3327.6,3871.9,1.2362,0.54722,3.1931,0.7308,0.30991,0.50318,0.2722,0.24917,-0.26497,-0.26009,0.21334,-0.14031,-0.002606,656.88,0.050534,12.082,0.43738,0.58049,1764.1,0
0.094236,3008.6,3557.7,2.4025,-0.0092553,2.4057,0.77854,0.18408,-0.60016,-0.23713,0.026635,-0.50723,-0.4923,-0.12926,0.37158,0.21732,660,0.03102,17.086,0.41363,0.3054,1555.9,0
0.10663,2732.7,3244.1,3.0774,-0.22293,1.769,0.39589,0.061955,-0.042699,-0.37811,0.33651,-0.065506,-0.5435,-0.092387,-0.070649,-0.027073,468.13,0.037031,20.027,0.34808,0.28462,1441,0
0.11573,1934.6,2893.5,4.0855,0.64384,1.3211,-0.48295,-0.30676,0.38484,-0.12659,0.34564,-0.45594,-0.58305,0.11607,-0.1951,-0.044724,641.25,0.024894,25.391,0.17837,0.69648,1081.5,0
0.10559,3334.3,4432.5,1.9859,0.23283,2.1495,0.84111,0.12113,-0.24536,-0.076853,0.023285,-0.33241,-0.92634,-0.083728,0.2209,-0.0978,928.75,0.074762,13.196,0.4486,0.43841,1837.3,0
0.11563,2933.2,3524.7,3.0189,-0.38838,1.7525,0.37165,0.12869,-0.64708,-0.63578,0.10864,-0.05466,-0.053766,-0.012362,0.14113,0.15313,787.5,0.029136,17.368,0.37964,0.3861,1583.2,0
0.11653,2892.9,3619.6,2.4189,0.22026,2.1138,0.81333,0.12028,-0.44342,-0.078949,0.13029,-0.38409,-0.4398,0.053062,0.22791,-0.30086,622.5,0.058024,18.607,0.37226,0.64839,1493,0
0.084397,2874.7,3405.6,2.7626,-0.47372,2.0234,0.58245,-0.045536,-0.47509,-0.29266,0.17083,-0.12131,-0.09871,0.061808,0.11461,0.17004,812.5,0.032942,16.862,0.41792,0.34974,1581.6,0
0.08245,3473.6,4433.1,2.4816,-0.031646,1.3613,0.78637,0.46739,-0.6858,-0.29392,0.10522,-0.16806,-0.28372,-0.087696,-0.0057161,-0.16852,946.88,0.070321,12.084,0.40329,0.54401,1827.5,0
0.094841,3224.6,3487,1.7431,0.10886,2.945,0.65727,-0.0044946,0.16837,0.15977,0.35269,-0.35637,-0.4765,0.020721,-0.17068,-0.2668,790,0.039403,14.157,0.49132,0.49588,1762,0
0.10502,3964.1,4814.7,1.6779,0.0024198,1.6006,1.2956,0.7502,-0.21316,-0.08418,-0.24336,-0.14969,-0.10959,0.11189,-0.16017,-0.21541,485,0.06413,11.413,0.44228,1.0538,1894.3,0
0.10059,1708.5,2499.2,4.287,-0.15009,1.1274,0.054577,0.62601,-0.21692,-0.4726,0.42612,-0.057019,-0.27333,0.21846,0.19722,-0.01623,767.5,0.025417,34.485,0.1821,0.25019,963.86,0
0.080897,6188.1,6988.2,1.8236,1.1559,0.23687,0.62278,0.29652,-0.61609,-0.572,-0.26764,0.20264,-0.57651,-0.027657,0.13684,0.24675,1153.1,0.085684,4.6407,0.50744,0.37903,2948.9,0
0.063833,6644.3,7423.6,1.6314,1.6217,0.23062,1.0055,0.21028,-0.4995,-0.24257,-0.37756,0.2605,-0.40557,0.087984,0.14753,0.19911,653.75,0.12893,3.9902,0.55012,0.10164,3359.4,0
0.094556,2637.1,3152.6,3.3284,-1.2226,2.5878,0.70615,0.50531,-0.1122,-0.35954,0.46882,-0.58503,-0.10082,0.24137,0.0021486,0.025732,305,0.035208,24.33,0.41346,0.87641,1411.9,0
0.097155,2531.5,3052.3,3.8667,-0.15026,0.94797,-0.26392,0.68528,-0.035694,-0.6605,-0.02839,-0.19508,-0.3996,-0.17325,0.32311,0.051372,564.38,0.038688,23.901,0.22596,0.45459,1251.1,0
0.086358,3297.9,4015.3,1.8803,0.56038,2.5721,0.48075,0.035337,-0.0088363,0.47828,-0.010685,-0.12998,-0.34077,0.21852,-0.22069,-0.28097,571.25,0.051293,14.848,0.41184,0.9076,1625.8,0
0.10161,2939.3,3476.3,3.4484,-0.70855,1.1488,0.011207,0.49693,-0.19022,-0.7532,0.58369,-0.17881,-0.039801,0.18698,0.5194,-0.081369,450,0.054087,17.29,0.36484,0.57085,1614.3,0
0.11188,2667.4,3905.6,3.1126,0.083486,0.90093,0.98306,0.55253,-0.47605,-0.19434,0.010816,-0.32219,-0.080525,0.020664,0.18086,-0.059496,818.75,0.050358,15.727,0.30071,0.52645,1440.4,0
0.11481,3561.1,4700.3,2.1055,0.18306,1.7277,0.42302,0.0024998,-0.11216,-0.17525,-0.20508,-0.7151,-0.36493,0.21246,0.081707,-0.33934,816.25,0.056667,10.603,0.45125,0.38069,1917.8,0
0.094977,1809.5,2940.6,4.1432,-0.27026,0.45184,-0.33271,0.89902,-0.01382,-0.91439,0.044513,-0.43651,-0.2516,-0.33495,0.34618,-0.061375,506.25,0.038849,26.992,0.2009,1.0087,1223.5,0
0.084643,3615.6,5381.3,3.1053,-0.261,0.61673,-0.063832,-0.027751,-0.76319,-0.72818,0.22682,0.10207,-0.12205,-0.1002,0.28437,-0.15782,935,0.052624,9.1869,0.37198,0.52358,2039.9,0
0.090566,1948.1,2750.2,4.0474,-0.82243,1.2861,0.8008,0.16651,-0.65818,-0.92462,0.45704,-0.27438,-0.35279,-0.030862,-0.056487,0.015733,884.38,0.029035,21.767,0.30204,0.19461,1347.8,0
0.069519,2470.9,2825.6,3.8551,-1.6939,2.339,0.85979,0.25188,0.13839,-0.74931,0.1384,-0.15831,-0.49646,-0.14096,-0.18021,-0.059248,259.38,0.040971,29.152,0.37476,0.0685,1370.6,0
0.0065006,1743.5,3981,2.9032,0.56955,0.71851,0.48603,0.16543,0.30466,0.47525,0.21246,0.098912,0.043032,-0.050803,0.015057,0.084928,20,0.10855,16.642,0.15864,0,1207.4,0
0.093829,2635.8,3144.5,3.6428,-0.27172,1.6074,0.14562,0.75919,-0.05155,-1.0492,0.13748,0.0042813,-0.2724,-0.42895,0.2689,0.090781,211.25,0.056325,22.98,0.26638,0.60159,1323.9,0
0.1214,1583.4,2742.8,4.467,-0.018044,0.78612,-0.79058,0.94946,0.21252,-1.0032,-0.059615,-0.40316,-0.033123,-0.56916,0.37292,-0.06368,372.5,0.02357,30.625,0.15817,0.38655,1065.8,0
0.1049,2401,3509.9,4.0863,0.44531,0.038743,-0.9218,-0.0024867,0.067014,-0.30321,0.25838,-0.35253,0.12035,-0.13803,0.49597,-0.079456,541.88,0.053803,16.848,0.18812,0.31463,1444.3,0
0.096673,4484.3,5881.3,1.7629,0.39597,1.4291,0.80954,0.69656,-0.34281,-0.04092,0.29096,-0.28049,-0.35432,-0.11013,-0.084098,-0.20028,1230,0.058472,7.4099,0.4579,0.49402,2165.1,0
0.091972,3380.7,4212.4,1.9601,-0.075482,2.0181,0.55039,0.39116,0.30868,0.097424,-0.020527,-0.56382,-0.2021,0.18865,-0.089367,-0.28413,1151.3,0.065812,12.599,0.46674,0.88824,1886.5,0
0.090312,4981.6,6132.3,1.1928,0.48593,1.6536,1.002,0.26573,0.1525,0.46519,-0.31626,-0.6652,-0.11712,0.11072,-0.16034,-0.22249,1145.6,0.074991,7.4088,0.53583,0.72354,2429.5,0
0.11964,3956.1,4970.1,2.3288,0.49037,1.1839,0.29026,0.68011,0.076243,-0.30017,-0.18907,-0.25911,-0.1041,0.21002,0.17791,-0.15453,1085.6,0.068798,10.196,0.37796,0.30144,1910,0
0.11009,2806.7,3361.9,3.9184,0.12308,0.69999,-1.0683,0.34375,0.24526,-0.70716,0.29107,-0.56103,0.12078,0.00025809,0.47132,0.086348,523.75,0.041602,22.709,0.22614,0.4643,1345.2,0
0.069052,6447.2,7124.1,1.4034,1.1862,0.28304,0.30273,0.32391,-0.25586,-0.59461,-0.1528,0.24113,-0.30366,0.16372,0.51162,-0.35134,1331.3,0.092039,4.1992,0.59781,0.58873,3306.8,0
0.054572,4411.6,5494.3,2.6217,0.33603,0.086616,-0.15728,0.25403,0.044567,-0.71311,-0.072686,0.35063,-0.10705,0.49686,0.44567,-0.10343,1085,0.058866,8.6866,0.37015,0.10625,2002.9,0
